genome,gene,n_tips,n_internal_branches,n_internal_with_alrt,n_internal_with_ufboot,n_zero_alrt,frac_zero_alrt,n_low_alrt_lt_thr,frac_low_alrt_lt_thr,n_low_ufboot_lt_thr,frac_low_ufboot_lt_thr,n_short_bl_internal,frac_short_bl_internal,mean_alrt_internal,median_alrt_internal,mean_ufboot_internal,median_ufboot_internal,mean_bl_internal,median_bl_internal
B764,3G26090,2227,2225,2224,2224,1174,0.5276404494382022,1314,0.590561797752809,1041,0.46786516853932586,1009,0.45348314606741574,38.00566546762587,0.0,67.55305755395683,83.0,0.0042026225748201425,0.0018970963000000001
B764,3G26410,2700,2698,2697,2697,1327,0.49184581171237957,1539,0.5704225352112676,1270,0.47071905114899926,1117,0.4140103780578206,40.7457916203189,19.2,67.36040044493882,83.0,0.003276914136225447,0.0011952232
B764,3G26670,2542,2540,2539,2539,1786,0.7031496062992126,1880,0.7401574803149606,1473,0.5799212598425196,1501,0.5909448818897638,23.598463962189847,0.0,61.837337534462385,65.0,0.003105921839346197,2.6874e-06
B764,3G26700,2782,2780,2779,2779,1726,0.620863309352518,1857,0.6679856115107914,1500,0.539568345323741,1493,0.5370503597122303,30.796257646635464,0.0,64.92479309103994,74.0,0.0024085453809643744,2.8526e-06
B764,3G27670,2713,2711,2710,2710,1037,0.38251567687200294,1291,0.4762080413131686,988,0.3644411656215419,857,0.31611951309479897,50.621549815498085,73.9,75.91291512915129,93.0,0.003673609853062726,0.0012106167
B764,3G27730,2830,2828,2827,2827,1320,0.4667609618104668,1523,0.5385431400282885,1235,0.4367043847241867,1059,0.3744695898161245,43.2356561726212,40.4,70.58012026883623,87.0,0.0023396659750972736,0.0008400484
B764,3G27820,2459,2457,2456,2456,1141,0.46438746438746437,1315,0.5352055352055352,1049,0.42694342694342696,988,0.4021164021164021,43.30761400651465,44.55,71.15268729641694,87.0,0.003144920453583055,0.00104543705
B764,3G27870,2786,2784,2783,2783,766,0.27514367816091956,1059,0.38038793103448276,830,0.29813218390804597,602,0.21623563218390804,59.782932087675064,79.0,82.29787998562702,96.0,0.004803657215702471,0.0016642186
B764,3G28040,2776,2774,2773,2773,645,0.2325162220620043,1036,0.3734679163662581,929,0.3348954578226388,494,0.1780821917808219,62.53941579516751,81.3,79.5874504147133,94.0,0.004660851748034618,0.001978662
B764,3G29320,2712,2710,2709,2709,1068,0.3940959409594096,1288,0.4752767527675277,932,0.34391143911439115,896,0.33062730627306275,49.41255075673677,73.4,79.76596530084902,93.0,0.004193344173680326,0.0015166733
B764,3G43240,2742,2740,2739,2739,1662,0.6065693430656934,1800,0.656934306569343,1445,0.5273722627737226,1434,0.5233576642335767,31.826652062796587,0.0,63.07338444687842,76.0,0.00319563915837897,2.8841e-06
B764,3G43300,2899,2897,2896,2896,1350,0.4659993096306524,1518,0.5239903348291336,1124,0.38798757335174316,1083,0.3738350017259234,44.8449930939226,50.9,76.3225138121547,93.0,0.0017807327160911592,0.0004505996
B764,3G44330,1205,1203,1202,1202,833,0.6924355777223608,885,0.7356608478802993,735,0.6109725685785536,738,0.6134663341645885,24.286439267886873,0.0,52.62146422628952,56.5,0.0038243703423460843,2.6606e-06
B764,3G44880,2679,2677,2676,2676,1042,0.38924168845722823,1308,0.4886066492342174,1120,0.41837878221890173,839,0.3134105341800523,48.657399103139056,72.2,72.75859491778775,86.0,0.004235721774065772,0.00174056495
B764,3G46220,2224,2222,2221,2221,1233,0.5549054905490549,1358,0.6111611161116112,1034,0.46534653465346537,1045,0.47029702970297027,36.021746960828516,0.0,65.88248536695183,84.0,0.003387679593381352,0.0013423542
B764,3G47400,2523,2521,2520,2520,989,0.3923046410154701,1234,0.48948829829432766,1024,0.4061880206267354,781,0.3097976993256644,48.37956349206342,71.95,74.55753968253968,91.0,0.006052732354246023,0.0022928436000000003
B764,3G47700,2572,2570,2569,2569,1035,0.4027237354085603,1228,0.4778210116731518,1075,0.4182879377431907,852,0.33151750972762645,49.93954846243672,73.7,71.28649279875438,90.0,0.0031580456258077133,0.0010590905
B764,3G48110,1736,1734,1733,1733,1375,0.792964244521338,1397,0.8056516724336793,1258,0.7254901960784313,1253,0.7226066897347174,16.991344489324874,0.0,44.58799769186382,30.0,0.0022323928332948742,2.1488e-06
B764,3G48150,2423,2421,2420,2420,1265,0.5225113589425857,1425,0.5885997521685254,1220,0.5039239983477901,1079,0.44568360181743083,38.87425619834713,0.0,64.14504132231404,79.0,0.0025052609749173587,0.00078720505
B764,3G48380,2793,2791,2790,2790,1397,0.5005374417771408,1601,0.5736295234682909,1358,0.48656395557147974,1166,0.4177714080974561,40.47584229390677,0.0,66.7505376344086,81.0,0.0031242385029749036,0.0011852018000000001
B764,3G48425,2431,2429,2428,2428,1635,0.6731165088513792,1718,0.7072869493618773,1481,0.6097159324825031,1382,0.5689584191025113,26.570304777594725,0.0,56.887561779242176,59.0,0.006116581179118613,2.6915499999999997e-06
B764,3G48500,2969,2967,2966,2966,1147,0.38658577687900236,1417,0.4775867880013482,1212,0.4084934277047523,896,0.30198854061341424,49.57191503708698,73.4,71.07923128792987,89.0,0.00365587295745111,0.0014739894
B764,3G48610,2669,2667,2666,2666,1157,0.4338207724034496,1400,0.5249343832020997,1068,0.40044994375703036,982,0.3682039745031871,45.26500375093774,54.5,73.41785446361591,91.0,0.003378726033233303,0.0012208008
B764,3G48820,1586,1584,1583,1583,1276,0.8055555555555556,1301,0.8213383838383839,1087,0.6862373737373737,1201,0.7582070707070707,15.962413139608355,0.0,45.72899557801642,33.0,0.002387621054074513,2.2773e-06
B764,3G49400,2819,2817,2816,2816,1079,0.3830315938942137,1348,0.478523251686191,1072,0.38054668086616966,866,0.30741924032658857,50.57549715909091,73.2,76.26171875,92.0,0.0035948703010298317,0.0014246308
B764,3G50620,1692,1690,1689,1689,1265,0.7485207100591716,1310,0.7751479289940828,1047,0.6195266272189349,1155,0.6834319526627219,20.155772646536395,0.0,55.71166370633511,58.0,0.0031869491682652564,2.3715e-06
B764,3G50660,1940,1938,1937,1937,1579,0.8147574819401445,1610,0.8307533539731682,1357,0.7002063983488133,1470,0.7585139318885449,15.182963345379449,0.0,48.655653071760455,40.0,0.002679802286680438,2.2411e-06
B764,3G51050,2860,2858,2857,2857,1477,0.5167949615115466,1673,0.5853743876836949,1335,0.46710986703988805,1267,0.44331700489853043,39.193104655232794,0.0,66.4067203360168,85.0,0.0025562822430871533,0.0008162817
B764,3G51470,2217,2215,2214,2214,1111,0.5015801354401805,1285,0.5801354401805869,1115,0.5033860045146726,921,0.4158013544018059,39.791373080397456,0.0,64.94850948509485,79.0,0.003674476782068658,0.0013091583
B764,3G51490,2017,2015,2014,2014,1235,0.6129032258064516,1335,0.6625310173697271,1063,0.5275434243176179,1100,0.5459057071960298,31.076861966236354,0.0,63.197120158887785,76.0,0.0036980076552134756,2.8402499999999996e-06
B764,3G51930,2649,2647,2646,2646,953,0.36003022289384207,1233,0.4658103513411409,1028,0.38836418587079713,787,0.2973177181715149,51.20665154950876,74.55,75.81859410430839,90.0,0.004754257454119427,0.0019196516999999999
B764,3G52200,2539,2537,2536,2536,1535,0.6050453291288924,1669,0.6578636184469846,1304,0.5139929050059125,1309,0.5159637366968861,32.19373028391167,0.0,66.14156151419559,78.0,0.0037759109781940123,2.95855e-06
B764,3G52940,1323,1321,1320,1320,1061,0.8031794095382286,1090,0.8251324753974262,953,0.7214231642694928,1011,0.765329295987888,15.740454545454547,0.0,42.48106060606061,31.5,0.002941100650303027,2.1113e-06
B764,3G52970,2117,2115,2114,2114,977,0.4619385342789598,1148,0.542789598108747,863,0.40803782505910163,810,0.3829787234042553,43.42332071901606,42.650000000000006,73.14664143803216,90.0,0.004610451193755907,0.00163653595
B764,3G53100,1589,1587,1586,1586,1137,0.7164461247637051,1180,0.7435412728418399,996,0.6275992438563327,1045,0.6584751102709515,23.01740226986126,0.0,51.331651954602776,50.0,0.0030035016180958753,2.66605e-06
B764,3G53150,2485,2483,2482,2482,857,0.34514699959726136,1098,0.44220700765203386,856,0.34474426097462746,729,0.29359645590012085,53.573086220789705,75.6,79.2256244963739,93.0,0.004797826351490741,0.0016614148
B764,3G53180,2690,2688,2687,2687,1473,0.5479910714285714,1676,0.6235119047619048,1354,0.5037202380952381,1208,0.4494047619047619,35.58995161890585,0.0,68.8489021213249,79.0,0.0035797590423892827,0.0014491189
B764,3G53760,2982,2980,2979,2979,1669,0.5600671140939597,1841,0.6177852348993289,1461,0.49026845637583893,1430,0.4798657718120805,35.68435716683453,0.0,67.20006713662303,81.0,0.0030359029874118754,0.0006027169
B764,3G54690,2292,2290,2289,2289,1002,0.4375545851528384,1246,0.5441048034934498,1053,0.45982532751091704,817,0.3567685589519651,44.118217562254245,49.7,71.8955875928353,84.0,0.004720591129488866,0.0016699635
B764,3G54790,2601,2599,2598,2598,920,0.35398230088495575,1179,0.45363601385148133,1001,0.38514813389765296,767,0.2951135051943055,53.37090069284071,75.5,74.52809853733642,91.0,0.004581837625750575,0.00147721055
B764,3G54860,1916,1914,1913,1913,1509,0.7884012539184952,1548,0.8087774294670846,1249,0.6525600835945663,1370,0.7157784743991641,17.169053842132776,0.0,51.8771562990068,45.0,0.0023553870759017276,2.315e-06
B764,3G55070,2687,2685,2684,2684,1713,0.6379888268156425,1824,0.6793296089385474,1460,0.5437616387337058,1412,0.5258845437616387,29.24638599105811,0.0,62.71385991058122,72.0,0.003488858083345748,2.87665e-06
B764,3G55160,2862,2860,2859,2859,767,0.2681818181818182,1072,0.3748251748251748,894,0.31258741258741257,602,0.21048951048951048,61.84529555788732,83.2,78.1413081497027,95.0,0.0029349558827911917,0.0009576591
B764,3G55580,2665,2663,2662,2662,1695,0.6365001877581675,1802,0.6766804355989485,1497,0.5621479534359745,1511,0.5674051821254225,29.486776859504143,0.0,60.77535687453043,70.0,0.0040031889742298925,2.72595e-06
B764,3G56120,2150,2148,2147,2147,1418,0.660148975791434,1517,0.7062383612662942,1222,0.568901303538175,1258,0.5856610800744879,27.43488588728458,0.0,57.6190032603633,63.0,0.003109256703074056,2.7996e-06
B764,3G56310,1637,1635,1634,1634,1073,0.6562691131498471,1138,0.6960244648318042,883,0.5400611620795107,951,0.581651376146789,27.49039167686658,0.0,65.23561811505508,73.0,0.0042592210105263165,2.68825e-06
B764,3G56370,2665,2663,2662,2662,772,0.2898986105895606,1095,0.411190386781825,971,0.3646263612467142,602,0.22606083364626361,58.30015026296022,78.5,75.4954921111946,92.0,0.004474868394815935,0.00172932035
B764,3G56940,2687,2685,2684,2684,1399,0.5210428305400372,1614,0.6011173184357542,1396,0.5199255121042831,1190,0.44320297951582865,38.01061847988077,0.0,66.96907600596126,77.0,0.003292531350409842,0.0012510846000000002
B764,3G57180,2479,2477,2476,2476,766,0.309245054501413,1031,0.4162293096487687,910,0.36737989503431573,644,0.25999192571659263,56.22419224555734,77.45,77.10541195476576,93.0,0.00485703803000807,0.0022587342
B764,3G57300,2942,2940,2939,2939,1003,0.341156462585034,1292,0.43945578231292515,1134,0.38571428571428573,791,0.26904761904761904,54.135148009526986,76.1,74.7604627424294,92.0,0.002819874266076902,0.0009586411
B764,3G57610,2439,2437,2436,2436,1068,0.43824374230611407,1319,0.5412392285597045,1234,0.5063602790315962,860,0.3528929011079196,44.51395730706079,47.75,63.48440065681445,78.0,0.0031966580856321817,0.0011720477499999999
B764,3G58520,2634,2632,2631,2631,1024,0.3890577507598784,1280,0.48632218844984804,1063,0.40387537993920974,842,0.31990881458966564,49.23215507411626,73.0,72.78943367540859,89.0,0.0038391651160775394,0.0015776837
B764,3G60830,2602,2600,2599,2599,1244,0.47846153846153844,1452,0.5584615384615385,1156,0.44461538461538463,1046,0.4023076923076923,41.88687956906495,28.0,72.28164678722585,87.0,0.0036961346722970303,0.0011807773
B764,3G61960,1690,1688,1687,1687,1262,0.7476303317535545,1300,0.7701421800947867,1109,0.6569905213270142,1145,0.6783175355450237,20.676585655008882,0.0,50.039715471250744,41.0,0.0032083425575577984,2.3388e-06
B764,3G62130,2575,2573,2572,2572,978,0.38010104935872524,1260,0.48970073843762146,1085,0.42168674698795183,782,0.30392537893509525,49.78837480559873,72.45,71.71656298600311,89.0,0.004728333407970454,0.0017011646
B764,4G00450,2133,2131,2130,2130,1258,0.5903331769122477,1376,0.6457062412013139,1136,0.5330830595964337,1062,0.4983575786015955,33.02333333333331,0.0,61.191079812206574,73.0,0.003397517109295772,2.1642600000000002e-05
B764,4G00550,2428,2426,2425,2425,853,0.3516075845012366,1120,0.46166529266281947,839,0.34583676834295135,690,0.28441879637262985,51.94230927835052,74.9,76.59711340206185,95.0,0.004650433242886609,0.0015767763
B764,4G00740,2746,2744,2743,2743,895,0.3261661807580175,1227,0.44715743440233235,1029,0.375,715,0.26056851311953355,53.598031352533845,75.5,76.8541742617572,91.0,0.0033858277484506024,0.0014390911
B764,4G00910,2665,2663,2662,2662,892,0.33496057078482916,1184,0.4446113405933158,1008,0.3785204656402554,712,0.2673676304919264,53.16728024042081,75.1,74.42637114951165,91.0,0.005665339639969932,0.0023215551
B764,4G01037,2631,2629,2628,2628,946,0.3598326359832636,1218,0.46329402814758464,1008,0.38341574743248386,780,0.29669075694180297,52.34501522070017,74.7,75.22907153729072,90.0,0.004837486558713855,0.00174467095
B764,4G01320,1802,1800,1799,1799,1596,0.8866666666666667,1618,0.8988888888888888,1555,0.8638888888888889,1552,0.8622222222222222,9.088827126181215,0.0,29.549193996664815,13.0,0.0016497845247915059,2.4236e-06
B764,4G01570,2640,2638,2637,2637,779,0.2952994692949204,1109,0.4203942380591357,915,0.34685367702805153,606,0.22971948445792267,57.56746302616609,77.9,78.13576033371255,94.0,0.0052480020753887,0.0019950196
B764,4G01730,2673,2671,2670,2670,1295,0.4848371396480719,1514,0.566828903032572,1293,0.48408835642081616,1084,0.4058405091725945,41.276104868913855,23.9,66.56666666666666,82.0,0.00439884611726591,0.00123399605
B764,4G01880,2379,2377,2376,2376,1137,0.47833403449726547,1318,0.5544804375262936,1097,0.4615061001262095,965,0.4059739167017249,42.11670875420872,34.0,70.9675925925926,84.0,0.0053200592881733995,0.0018752239
B764,4G02030,2563,2561,2560,2560,1562,0.6099180007809449,1691,0.6602889496290512,1443,0.5634517766497462,1353,0.5283092541975791,31.109570312499976,0.0,61.331640625,68.0,0.002608703641210935,2.8938e-06
B764,4G02260,2747,2745,2744,2744,1742,0.634608378870674,1891,0.6888888888888889,1496,0.5449908925318762,1506,0.5486338797814208,29.104919825072916,0.0,63.20553935860058,71.0,0.00270552694460642,2.7572499999999997e-06
B764,4G02460,2650,2648,2647,2647,913,0.3447885196374622,1208,0.4561933534743202,1117,0.42182779456193353,703,0.2654833836858006,53.091499811107006,75.0,73.14658103513412,90.0,0.004749257324027219,0.0016805581
B764,4G02680,2416,2414,2413,2413,994,0.4117647058823529,1226,0.507870753935377,1021,0.4229494614747307,782,0.323943661971831,48.07215084956481,66.2,70.4119353501865,90.0,0.004085819889307919,0.0011810542
B764,4G02730,2615,2613,2612,2612,1057,0.4045158821278224,1316,0.5036356678147723,1078,0.4125526215078454,860,0.3291236127057023,47.620329249617185,68.45,74.61217457886677,88.0,0.004572413795061251,0.0017122465
B764,4G02780,2540,2538,2537,2537,1556,0.6130811662726556,1701,0.6702127659574468,1336,0.5263987391646966,1340,0.5279747832939322,30.782459597950332,0.0,62.535672053606625,76.0,0.003323284090224681,2.9256e-06
B764,4G02990,2446,2444,2443,2443,685,0.280278232405892,974,0.3985270049099836,915,0.37438625204582654,538,0.22013093289689034,58.57367990176025,78.7,76.01146131805157,93.0,0.006027028045517802,0.0023577341
B764,4G03020,1829,1827,1826,1826,971,0.5314723590585659,1095,0.5993431855500821,895,0.48987411056376573,851,0.46579091406677614,37.563964950711934,0.0,65.6960569550931,80.5,0.004294682962760127,0.00217570605
B764,4G03220,2580,2578,2577,2577,908,0.352211016291699,1175,0.45577967416602017,1063,0.41233514352211015,722,0.2800620636152056,52.4350407450524,74.6,74.93713620488941,89.0,0.004783333736127275,0.0016213962
B764,4G03260,2717,2715,2714,2714,868,0.3197053406998158,1132,0.41694290976058934,1128,0.4154696132596685,693,0.25524861878453037,56.29819454679449,77.4,73.56705969049374,87.0,0.005015266347531323,0.00177899375
B764,4G04350,2845,2843,2842,2842,1394,0.4903271192402392,1591,0.5596201195919803,1247,0.4386211748153359,1147,0.4034470629616602,41.659429978888106,24.55,69.59746657283603,88.0,0.002934722977304715,0.0009857162
B764,4G04640,2411,2409,2408,2408,1204,0.49979244499792447,1412,0.5861353258613533,1205,0.5002075550020756,991,0.41137401411374014,40.041818936877114,0.75,64.96802325581395,79.0,0.003299530663039865,0.00089676615
B764,4G04970,2886,2884,2883,2883,619,0.21463245492371705,954,0.33079056865464634,952,0.3300970873786408,463,0.16054091539528434,66.2502948317723,85.1,81.2514741588623,95.0,0.0030523694828650657,0.001120518
B764,4G05090,2402,2400,2399,2399,1405,0.5854166666666667,1572,0.655,1252,0.5216666666666666,1158,0.4825,32.68361817423919,0.0,61.86119216340142,75.0,0.0036724214274280994,0.0001387563
B764,4G08150,2742,2740,2739,2739,1490,0.5437956204379562,1655,0.6040145985401459,1305,0.4762773722627737,1272,0.4642335766423358,37.02004381161009,0.0,67.66301569916028,82.0,0.005117850033406348,0.0015572109
B764,4G08920,2685,2683,2682,2682,982,0.3660081997763697,1239,0.46179649645918747,1054,0.3928438315318673,786,0.2929556466641819,51.56096196868005,74.7,73.71961222967934,92.0,0.0030831830206935113,0.00103463265
B764,4G09140,2648,2646,2645,2645,1865,0.7048374905517762,1959,0.7403628117913832,1555,0.5876795162509448,1645,0.6216931216931217,23.67228733459355,0.0,58.3992438563327,64.0,0.002957332543780716,2.5272e-06
B764,4G09750,1825,1823,1822,1822,1293,0.7092704333516182,1337,0.7334064728469556,1098,0.6023038946791004,1172,0.6428963247394405,23.760318331503846,0.0,55.71459934138309,60.0,0.003337313006970393,2.41495e-06
B764,4G10020,1890,1888,1887,1887,899,0.4761652542372881,1054,0.5582627118644068,866,0.4586864406779661,733,0.3882415254237288,41.35251722310549,33.5,70.35930047694754,84.0,0.005821702951987283,0.0025395623
B764,4G10950,2597,2595,2594,2594,1049,0.40423892100192677,1308,0.5040462427745664,1052,0.4053949903660886,836,0.3221579961464355,47.10165767154974,68.5,73.91827293754818,86.0,0.004465888299036242,0.0018270084
B764,4G11120,1709,1707,1706,1706,1290,0.7557117750439367,1322,0.7744581136496778,1106,0.6479203280609256,1187,0.6953719976567077,19.755920281359902,0.0,52.53399765533411,51.0,0.0029975430642438642,2.33355e-06
B764,4G14940,2024,2022,2021,2021,878,0.4342235410484669,1053,0.5207715133531158,841,0.4159248269040554,727,0.35954500494559843,45.142751113310226,61.2,71.83671449777339,89.0,0.004492786410984657,0.0018567398
B764,4G15420,2481,2479,2478,2478,834,0.33642597821702297,1128,0.4550221863654699,826,0.33319887051230335,667,0.2690601048810004,53.2173123486682,75.15,78.56981436642454,94.0,0.0042665159230427865,0.0017208174
